1004
499,jpursehousedu,1,2139,Pursehouse,9/8/2016,26
500,mplumdv,3,1551,Plum,10/12/2016,1
501,istopparddw,2,986,Stoppard,14/4/2017,43
502,gokkerdx,5,1307,Okker,9/5/2017,4
503,aridehalghdy,2,1772,Ridehalgh,4/7/2016,45
504,ftrottondz,1,2371,Trotton,10/1/2017,3
505,wbowelle0,2,380,Bowell,27/12/2016,2
506,rwilcockse1,4,2488,Wilcocks,19/4/2017,30
507,mleale2,4,1490,Leal,4/8/2016,13
508,cfolcarellie3,3,1936,Folcarelli,25/9/2016,17
509,feckerte4,1,1085,Eckert,29/6/2016,55
510,lremere5,1,1935,Remer,11/2/2017,22
511,aappleforde6,3,2472,Appleford,6/6/2017,22
512,shostane7,4,2196,Hostan,29/12/2016,27
513,daleksandrikine8,4,975,Aleksandrikin,24/12/2016,39
514,rskellornee9,5,1371,Skellorne,26/1/2017,35
515,lroycroftea,1,433,Roycroft,5/2/2017,8
516,mscollardeb,2,1961,Scollard,18/4/2017,4
517,gcameliaec,4,2348,Camelia,30/9/2016,25
518,tbeswelled,2,1836,Beswell,12/3/2017,33
519,ewillwoodee,3,2099,Willwood,11/4/2017,9
520,asahnowef,4,1370,Sahnow,24/7/2016,16
521,twestolleg,5,808,Westoll,27/10/2016,19
522,fschrireh,4,374,Schrir,23/10/2016,48
523,tbalstonei,3,1808,Balston,18/2/2017,22
524,bdanihelkaej,3,1824,Danihelka,25/2/2017,21
525,nbucklerek,3,1864,Buckler,30/4/2017,16
526,rkubanel,5,771,Kuban,15/4/2017,3
527,pwakelyem,3,2113,Wakely,11/11/2016,47
528,rjuniperen,4,532,Juniper,29/9/2016,7
529,rpandeyeo,1,876,Pandey,13/1/2017,3
530,alafflinaep,2,2248,Lafflina,20/5/2017,19
531,mcroppereq,2,1363,Cropper,28/2/2017,51
532,jbeaer,3,2385,Bea,18/5/2017,51
533,ccaddelles,4,589,Caddell,15/10/2016,16
534,aheninghemet,3,488,Heninghem,25/8/2016,51
535,kmidfordeu,2,1977,Midford,8/6/2017,6
536,tsommerscalesev,2,2151,Sommerscales,19/10/2016,51
537,bfranzeliniew,1,1184,Franzelini,20/6/2016,1
538,rwedlockex,3,1900,Wedlock,17/1/2017,11
539,rwahlbergey,1,1576,Wahlberg,25/6/2016,10
540,jzellmerez,2,819,Zellmer,13/11/2016,5
541,ccoulthartf0,4,1143,Coulthart,16/2/2017,47
542,rjilkesf1,2,1141,Jilkes,17/4/2017,47
543,aandrockf2,2,1799,Androck,10/7/2016,43
544,icaselyf3,5,541,Casely,20/1/2017,13
545,rdrakeleyf4,3,600,Drakeley,19/6/2017,28
546,sbomanf5,3,912,Boman,11/12/2016,38
547,ascholfieldf6,3,1485,Scholfield,18/8/2016,3
548,rjarnellf7,5,2218,Jarnell,3/1/2017,24
549,bwanderschekf8,4,2461,Wanderschek,2/11/2016,12
550,asnelgrovef9,1,1068,Snelgrove,12/1/2017,46
551,abloanfa,2,1774,Bloan,6/5/2017,37
552,hwestpfelfb,4,1947,Westpfel,14/6/2017,21
553,pkeanfc,3,2423,Kean,4/9/2016,37
554,rmcconnalfd,2,1625,McConnal,18/6/2017,41
555,ebaradelfe,3,1279,Baradel,26/6/2016,4
556,lnickolsff,4,1044,Nickols,4/10/2016,26
557,scorzonfg,4,1256,Corzon,17/8/2016,13
558,kbirkmyrfh,5,2359,Birkmyr,20/5/2017,55
559,fgilbardfi,5,1396,Gilbard,27/2/2017,31
560,dbickerdickefj,3,987,Bickerdicke,3/11/2016,52
561,clinkletfk,5,1482,Linklet,4/4/2017,37
562,tmccallamfl,3,1714,McCallam,12/2/2017,51
563,cwharrierfm,4,836,Wharrier,20/6/2016,40
564,hhoblefn,5,944,Hoble,11/4/2017,4
565,kplailfo,1,1509,Plail,5/11/2016,52
566,dtocquevillefp,4,2045,Tocqueville,5/1/2017,14
567,ijahndelfq,1,924,Jahndel,25/11/2016,10
568,ksherifffr,2,926,Sheriff,31/5/2017,37
569,gpossafs,3,1870,Possa,27/2/2017,49
570,atrittenft,2,446,Tritten,22/2/2017,18
571,ecornessfu,5,2019,Corness,14/2/2017,15
572,sbarbosafv,3,1685,Barbosa,20/1/2017,54
573,ebrooksfw,4,1563,Brooks,14/7/2016,48
574,rramplingfx,3,2332,Rampling,1/3/2017,18
575,srosenbargfy,4,1634,Rosenbarg,25/7/2016,3
576,bcornillfz,4,1680,Cornill,4/10/2016,26
577,pshillitoeg0,5,1476,Shillitoe,2/1/2017,55
578,cvanyating1,3,1731,Vanyatin,28/1/2017,2
579,cgrindallg2,5,1582,Grindall,21/9/2016,9
580,ocroxallg3,2,1849,Croxall,6/10/2016,6
581,ghugning4,3,936,Hugnin,4/7/2016,10
582,acharerg5,3,1752,Charer,30/12/2016,49
583,jegreg6,2,988,Egre,1/7/2016,39
584,cduftong7,4,1703,Dufton,3/6/2017,1
585,vkilfordg8,5,703,Kilford,13/11/2016,54
586,earraultg9,4,1255,Arrault,11/8/2016,49
587,pyepiskopovga,2,741,Yepiskopov,15/9/2016,41
588,cmatuszewskigb,1,1544,Matuszewski,28/7/2016,8
589,jakermangc,4,1197,Akerman,17/6/2017,26
590,vtomaselligd,5,1818,Tomaselli,2/7/2016,18
591,cpancoastge,1,1071,Pancoast,3/12/2016,6
592,elaffoleylanegf,2,1171,Laffoley-Lane,21/10/2016,52
593,gleckiegg,5,1701,Leckie,8/2/2017,12
594,lmasseigh,5,2403,Massei,18/12/2016,1
595,awintgi,3,371,Wint,14/4/2017,22
596,hgraebergj,5,1714,Graeber,23/4/2017,8
597,aoscroftgk,3,679,Oscroft,20/3/2017,1
598,cdavidofgl,3,1840,Davidof,21/9/2016,43
599,tduckelsgm,2,1091,Duckels,19/11/2016,13
600,jwanklinggn,3,1384,Wankling,30/1/2017,43
601,bcharltongo,4,561,Charlton,20/2/2017,23
602,arainsburygp,1,491,Rainsbury,21/3/2017,31
603,scostegq,1,1416,Coste,22/9/2016,25
604,nbouchiergr,3,1496,Bouchier,22/4/2017,49
605,pchubbgs,5,1425,Chubb,13/12/2016,42
606,kkochegt,2,1848,Koche,14/8/2016,52
607,ddampneygu,2,487,Dampney,8/6/2017,38
608,ajagogv,5,2301,Jago,25/9/2016,46
609,vsmallthwaitegw,4,1502,Smallthwaite,2/12/2016,35
610,sboolgx,4,850,Bool,16/12/2016,54
611,msummerscalesgy,3,1534,Summerscales,12/12/2016,37
612,chawkinggz,5,1931,Hawking,2/12/2016,15
613,phassardh0,3,1672,Hassard,3/5/2017,24
614,spavyh1,1,865,Pavy,13/12/2016,46
615,mmazellah2,4,2000,Mazella,9/11/2016,25
616,laugurh3,2,1688,Augur,21/8/2016,5
617,mdemanueleh4,2,1260,D'Emanuele,16/8/2016,1
618,sgobeauh5,1,2117,Gobeau,20/4/2017,8
619,lchartreh6,4,2191,Chartre,11/9/2016,20
620,cbresmanh7,5,573,Bresman,27/8/2016,53
621,cholbornh8,3,881,Holborn,16/9/2016,16
622,vdunkleyh9,1,1185,Dunkley,18/8/2016,46
623,bkilgourha,2,922,Kilgour,18/3/2017,11
624,cskeemerhb,5,2227,Skeemer,21/3/2017,51
625,kflewinhc,1,1708,Flewin,2/11/2016,33
626,lkilbeyhd,1,1679,Kilbey,7/9/2016,34
627,vsimminshe,2,393,Simmins,25/5/2017,40
628,fladdshf,2,546,Ladds,16/6/2017,31
629,ldandohg,1,854,Dando,16/7/2016,16
630,psteerehh,3,436,Steere,14/5/2017,7
631,rshovelhi,1,2104,Shovel,22/3/2017,11
632,dbenkinhj,3,1304,Benkin,13/12/2016,28
633,mengelmannhk,1,2472,Engelmann,26/9/2016,33
634,bpurdyhl,5,1110,Purdy,14/12/2016,35
635,tcharkehm,5,1131,Charke,16/7/2016,17
636,ubotemanhn,3,1560,Boteman,1/7/2016,23
637,kryvesho,3,899,Ryves,19/5/2017,14
638,pseeviourhp,2,717,Seeviour,27/10/2016,4
639,wgoymerhq,4,1859,Goymer,6/4/2017,14
640,labbiehr,3,1747,Abbie,14/10/2016,22
641,lcrasfordhs,4,554,Crasford,18/12/2016,1
642,hloddenht,2,1105,Lodden,11/3/2017,51
643,eroonyhu,4,1183,Roony,18/9/2016,6
644,wplumehv,3,707,Plume,15/4/2017,39
645,dleupoldhw,1,1114,Leupold,27/9/2016,8
646,xlandeauxhx,3,1350,Landeaux,21/10/2016,31
647,vlippiatthy,5,1187,Lippiatt,12/11/2016,27
648,gmaccaheyhz,3,821,MacCahey,4/10/2016,32
649,ahurni0,3,2475,Hurn,4/5/2017,44
650,agatteridgei1,4,2423,Gatteridge,10/1/2017,55
651,lpattilloi2,4,602,Pattillo,10/12/2016,53
652,gtetti3,4,2053,Tett,26/3/2017,4
653,arainbirdi4,1,685,Rainbird,21/1/2017,27
654,dcaldaroi5,4,1797,Caldaro,2/10/2016,25
655,vbaldoccii6,1,1273,Baldocci,15/12/2016,5
656,azellandi7,3,2248,Zelland,2/11/2016,32
657,bkrzyzaniaki8,1,2114,Krzyzaniak,22/4/2017,38
658,kseverni9,1,2115,Severn,20/1/2017,3
659,ssaltreseia,2,1702,Saltrese,18/12/2016,34
660,mfoucardib,5,1873,Foucard,7/3/2017,45
661,mmccalisteric,1,2215,McCalister,21/8/2016,25
662,mtemlettid,1,1615,Temlett,22/2/2017,31
663,amurtonie,2,1154,Murton,26/3/2017,54
664,fwilhelmyif,4,1397,Wilhelmy,4/12/2016,36
665,karmstrongig,4,1358,Armstrong,10/2/2017,4
666,lcasineih,5,662,Casine,23/4/2017,8
667,ibeadnallii,5,1014,Beadnall,10/9/2016,2
668,cknucklesij,5,1986,Knuckles,20/1/2017,40
669,alewendonik,1,1319,Lewendon,26/5/2017,37
670,lstillgoeil,4,1683,Stillgoe,14/4/2017,51
671,tcordayim,1,493,Corday,24/8/2016,6
672,fwilkowskiin,1,2166,Wilkowski,20/3/2017,47
673,fforesio,3,2413,Fores,27/1/2017,51
674,lmarfeip,1,1424,Marfe,14/7/2016,35
675,mroughleyiq,5,2169,Roughley,30/8/2016,7
676,sdougalir,5,1794,Dougal,5/11/2016,44
677,jstarkingsis,3,423,Starkings,21/4/2017,12
678,rmagauranit,3,721,Magauran,22/9/2016,10
679,hlamymaniu,5,502,Lamyman,16/2/2017,49
680,cfanshaweiv,2,923,Fanshawe,15/8/2016,50
681,rgraysmarkiw,2,1802,Graysmark,3/6/2017,14
682,kwalworthix,4,400,Walworth,25/1/2017,23
683,hmcquodeiy,4,427,McQuode,14/5/2017,5
684,kvosperiz,4,1086,Vosper,20/11/2016,44
685,jlappinj0,2,1712,Lappin,26/7/2016,23
686,gcogleyj1,1,470,Cogley,20/7/2016,12
687,filyuchyovj2,5,546,Ilyuchyov,14/12/2016,54
688,wfolletj3,5,1108,Follet,9/5/2017,6
689,pclymerj4,3,964,Clymer,27/10/2016,28
690,hvaninij5,2,2327,Vanini,28/8/2016,28
691,mboschmannj6,2,991,Boschmann,29/12/2016,32
692,rkingsworthj7,3,498,Kingsworth,21/4/2017,45
693,dselbiej8,1,1957,Selbie,1/8/2016,8
694,gstellinj9,2,590,Stellin,4/11/2016,12
695,ffredaja,4,1447,Freda,11/12/2016,41
696,ufilovjb,4,2160,Filov,15/10/2016,45
697,mhirjakjc,3,507,Hirjak,3/3/2017,9
698,ewhibleyjd,3,2440,Whibley,12/2/2017,53
699,hgoveyje,4,340,Govey,22/7/2016,37
700,hoheaneyjf,3,2479,O'Heaney,22/7/2016,18
701,gguddejg,3,2126,Gudde,20/12/2016,45
702,dcoldbathjh,2,896,Coldbath,23/4/2017,55
703,mjuarezji,2,1556,Juarez,3/1/2017,38
704,rgeraldezjj,2,1835,Geraldez,18/1/2017,8
705,sflindalljk,5,478,Flindall,21/12/2016,20
706,kkeepingjl,1,1072,Keeping,30/11/2016,7
707,ahemphalljm,4,643,Hemphall,2/6/2017,35
708,ieirwinjn,3,509,Eirwin,13/10/2016,47
709,jschubertjo,5,2166,Schubert,2/5/2017,40
710,rspinellajp,2,1964,Spinella,9/2/2017,4
711,vfrankomjq,4,1699,Frankom,17/8/2016,52
712,araubenheimerjr,5,2493,Raubenheimer,26/6/2016,16
713,gmilmorejs,2,894,Milmore,28/8/2016,10
714,mburdusjt,4,331,Burdus,1/11/2016,43
715,hclampeju,2,337,Clampe,10/2/2017,54
716,fdeeleyjv,5,464,Deeley,14/4/2017,52
717,acashleyjw,2,774,Cashley,12/6/2017,47
718,agarfathjx,5,2286,Garfath,22/12/2016,28
719,ukennajy,2,320,Kenna,30/12/2016,18
720,rmccumskayjz,1,500,McCumskay,22/4/2017,48
721,jtabourelk0,1,2373,Tabourel,7/1/2017,45
722,ghabbershonk1,1,476,Habbershon,7/12/2016,6
723,bgyorgyk2,5,2244,Gyorgy,17/4/2017,47
724,agervaisek3,2,915,Gervaise,2/1/2017,5
725,cgandersk4,5,1350,Ganders,22/5/2017,33
726,lannandk5,5,2355,Annand,7/3/2017,37
727,klamark6,1,1531,Lamar,19/1/2017,10
728,mcornewellk7,5,2223,Cornewell,20/9/2016,19
729,mrohmerk8,3,436,Rohmer,11/4/2017,36
730,asummerillk9,2,2147,Summerill,24/12/2016,15
731,kcotmanka,2,2458,Cotman,30/6/2016,6
732,mgawkb,3,2014,Gaw,16/8/2016,38
733,cgoodsalkc,4,1246,Goodsal,8/5/2017,45
734,rhrinchenkokd,2,1439,Hrinchenko,17/7/2016,21
735,aouthwaiteke,3,393,Outhwaite,9/2/2017,20
736,kjessardkf,5,1438,Jessard,21/8/2016,45
737,itownskg,2,1638,Towns,8/2/2017,55
738,drunciemankh,3,2141,Runcieman,21/11/2016,50
739,hweinski,4,851,Weins,30/4/2017,36
740,croussellkj,2,878,Roussell,30/11/2016,12
741,tarisskk,3,1875,Ariss,14/7/2016,29
742,mtuppenykl,4,2420,Tuppeny,23/10/2016,10
743,ncaswillkm,1,1843,Caswill,4/6/2017,6
744,zshimonikn,2,2165,Shimoni,4/11/2016,41
745,bocarrolko,4,379,O'Carrol,29/3/2017,11
746,gborkinkp,5,2489,Borkin,4/8/2016,8
747,kpatrichekq,2,540,Patriche,6/12/2016,13
748,cewensonkr,3,1608,Ewenson,14/10/2016,34
749,hspilisyks,4,2003,Spilisy,1/6/2017,29
750,jdeletekt,4,875,Delete,15/4/2017,12
751,adavitashviliku,5,2169,Davitashvili,5/6/2017,9
752,tvanichkinkv,4,2103,Vanichkin,12/10/2016,5
753,mtanzerkw,5,1894,Tanzer,20/12/2016,38
754,ntotherkx,4,1914,Tother,7/4/2017,15
755,acasaleky,4,380,Casale,23/12/2016,28
756,dvigourskz,3,1089,Vigours,19/10/2016,28
757,gfossettl0,1,1767,Fossett,5/10/2016,11
758,jwoolmingtonl1,1,1981,Woolmington,5/5/2017,37
759,fdentonl2,3,1250,Denton,10/10/2016,55
760,cwherryl3,2,2119,Wherry,21/8/2016,19
761,astegerl4,4,1204,Steger,15/11/2016,16
762,nwhebelll5,4,2038,Whebell,2/1/2017,15
763,ewadel6,2,938,Wade,23/1/2017,32
764,fyuranovevl7,5,1496,Yuranovev,13/4/2017,10
765,flindleyl8,5,1808,Lindley,13/9/2016,19
766,rzanottil9,1,450,Zanotti,22/8/2016,51
767,bdufourela,2,1825,Dufoure,22/12/2016,20
768,ngodspeedelb,2,379,Godspeede,21/12/2016,12
769,bfattorinilc,3,1448,Fattorini,5/8/2016,25
770,rkemmeld,1,446,Kemme,7/11/2016,55
771,kmartinyukle,1,1569,Martinyuk,13/12/2016,46
772,cramsteadlf,1,1178,Ramstead,18/12/2016,13
773,speyzerlg,4,1379,Peyzer,4/7/2016,13
774,obullicklh,4,2193,Bullick,4/7/2016,10
775,jbagnalli,4,1205,Bagnal,16/9/2016,13
776,klenoxlj,3,2279,Lenox,23/6/2016,28
777,alumpkinlk,3,2314,Lumpkin,1/1/2017,3
778,gyudell,3,925,Yude,12/4/2017,43
779,rlebretonlm,1,2328,Le Breton,5/4/2017,23
780,cheatlieln,3,396,Heatlie,7/3/2017,38
781,mmacnockaterlo,2,1205,MacNockater,23/4/2017,51
782,kvictorialp,2,999,Victoria,10/9/2016,15
783,cjosefssonlq,2,1119,Josefsson,28/3/2017,10
784,gruselinlr,3,1359,Ruselin,12/8/2016,40
785,ncumesls,4,1381,Cumes,30/9/2016,8
786,hhartnesslt,5,838,Hartness,4/10/2016,41
787,noxladelu,3,1247,Oxlade,19/3/2017,39
788,bcroncheylv,1,2368,Cronchey,17/6/2017,3
789,vcamingslw,1,590,Camings,22/5/2017,18
790,jhairsinelx,2,1389,Hairsine,19/2/2017,50
791,mpiscoly,3,567,Pisco,17/11/2016,18
792,dharroldlz,1,334,Harrold,17/7/2016,7
793,rcassimerm0,5,1725,Cassimer,6/2/2017,2
794,akurtenm1,3,2459,Kurten,14/9/2016,3
795,aalexanderm2,2,557,Alexander,15/7/2016,24
796,ayakovlm3,4,822,Yakovl,25/3/2017,29
797,jcomerfordm4,1,340,Comerford,13/5/2017,34
798,asutterm5,2,1731,Sutter,14/8/2016,1
799,fbarnettm6,3,1019,Barnett,28/5/2017,49
800,fcaressm7,1,1742,Caress,6/2/2017,24
801,dgostallm8,5,743,Gostall,29/8/2016,6
802,pfergiem9,5,1803,Fergie,10/12/2016,42
803,ispreyma,1,366,Sprey,8/9/2016,6
804,mspiremb,1,919,Spire,7/6/2017,50
805,dnewbornmc,2,935,Newborn,3/4/2017,33
806,ycrumlymd,2,2356,Crumly,19/10/2016,2
807,jpibsworthme,1,941,Pibsworth,29/4/2017,32
808,hpitchfordmf,2,2411,Pitchford,12/7/2016,39
809,dchildemg,2,1036,Childe,23/3/2017,29
810,gkinniemh,4,1848,Kinnie,24/2/2017,24
811,sairliemi,2,2399,Airlie,23/3/2017,15
812,tsockellmj,1,1331,Sockell,28/2/2017,1
813,cionnmk,2,1360,Ionn,19/5/2017,16
814,hhourstanml,4,803,Hourstan,11/6/2017,9
815,scolbornmm,1,1521,Colborn,15/7/2016,54
816,scurmmn,4,365,Curm,20/10/2016,46
817,kpoytherasmo,2,2220,Poytheras,6/7/2016,1
818,hhardwaremp,2,1479,Hardware,1/12/2016,44
819,sbreinlmq,5,1051,Breinl,26/12/2016,24
820,dgiraudeaumr,4,910,Giraudeau,15/10/2016,45
821,fdynems,1,2144,Dyne,6/4/2017,5
822,btomamt,2,2302,Toma,28/1/2017,42
823,rlymanmu,1,420,Lyman,18/8/2016,16
824,ebeynemv,5,1634,Beyne,27/8/2016,17
825,dhynemw,3,1225,Hyne,15/8/2016,21
826,akleislemx,2,2322,Kleisle,3/1/2017,41
827,wmcnelismy,5,326,McNelis,8/8/2016,12
828,chenaughanmz,3,2205,Henaughan,31/5/2017,50
829,aprigmoren0,4,1333,Prigmore,2/3/2017,40
830,egrzesiewiczn1,5,1429,Grzesiewicz,22/11/2016,53
831,lharnettn2,2,1431,Harnett,24/9/2016,45
832,ameneuxn3,1,2440,Meneux,10/5/2017,44
833,mranklinn4,1,818,Ranklin,4/1/2017,49
834,rduigedn5,1,1638,Duiged,15/11/2016,32
835,rgoodisonn6,2,2294,Goodison,14/5/2017,38
836,muttersonn7,3,1133,Utterson,3/10/2016,46
837,cpabeln8,2,442,Pabel,28/9/2016,52
838,tsimondn9,4,1608,Simond,4/9/2016,45
839,gbusena,3,1077,Buse,12/9/2016,28
840,cwhewaynb,3,1270,Wheway,22/7/2016,11
841,cmacginneync,4,460,MacGinney,22/11/2016,27
842,gbridewellnd,1,1739,Bridewell,30/3/2017,13
843,ggomanne,4,923,Goman,20/7/2016,13
844,gassiternf,4,980,Assiter,8/12/2016,8
845,ahandsng,3,1727,Hands,6/4/2017,2
846,bclayfieldnh,4,1437,Clayfield,1/2/2017,55
847,fricciardelloni,4,1351,Ricciardello,15/1/2017,35
848,ebottomnj,4,521,Bottom,8/5/2017,7
849,cdemannnk,5,2113,Demann,10/1/2017,11
850,mablittnl,2,634,Ablitt,26/5/2017,27
851,drembaudnm,4,1521,Rembaud,28/10/2016,20
852,bstobbartnn,2,1771,Stobbart,24/2/2017,16
853,hcrosino,1,1690,Crosi,31/3/2017,37
854,pmatiashvilinp,3,1860,Matiashvili,11/10/2016,9
855,adaunternq,2,2305,Daunter,18/6/2017,25
856,jgoodernr,3,2354,Gooder,13/3/2017,4
857,akasmanns,2,661,Kasman,17/10/2016,29
858,jgrixnt,5,2272,Grix,10/10/2016,9
859,kreadshallnu,3,855,Readshall,19/1/2017,12
860,wtinklinnv,1,2434,Tinklin,31/1/2017,46
861,tmacareenw,2,1179,MacAree,19/3/2017,21
862,ksallternx,4,1998,Sallter,24/12/2016,8
863,nrichardetny,3,1358,Richardet,11/7/2016,54
864,mdavydenkonz,2,839,Davydenko,19/7/2016,10
865,rhavershamo0,5,2447,Haversham,29/12/2016,34
866,etibbleso1,3,865,Tibbles,9/5/2017,3
867,edybaldo2,2,1980,Dybald,24/6/2016,41
868,wstrakero3,3,2161,Straker,26/11/2016,5
869,esimeonso4,1,1789,Simeons,6/10/2016,3
870,jchewtero5,4,1166,Chewter,23/7/2016,15
871,kpullero6,3,2183,Puller,12/2/2017,13
872,lmeoo7,4,2443,Meo,3/6/2017,49
873,csturro8,2,1001,Sturr,19/2/2017,39
874,rverricko9,1,1228,Verrick,6/9/2016,24
875,cborleaseoa,4,1876,Borlease,11/2/2017,6
876,pkleintob,4,1027,Kleint,13/7/2016,5
877,ablowfeldeoc,5,1132,Blowfelde,16/10/2016,14
878,cdrakersod,5,2467,Drakers,18/3/2017,6
879,fcollesoe,5,716,Colles,20/8/2016,11
880,preedickof,4,452,Reedick,13/9/2016,2
881,gfooteog,1,1627,Foote,30/3/2017,34
882,rsimenotoh,3,1506,Simenot,8/6/2017,8
883,pmanueleoi,1,1077,Manuele,21/1/2017,6
884,jpipeoj,4,2326,Pipe,3/2/2017,23
885,svargaok,3,798,Varga,1/8/2016,44
886,vhonnanol,3,2342,Honnan,20/11/2016,11
887,rsammesom,1,847,Sammes,31/1/2017,55
888,routibridgeon,4,1477,Outibridge,13/12/2016,34
889,jmacgowanoo,2,2023,MacGowan,30/9/2016,38
890,ogaskarthop,1,1300,Gaskarth,8/10/2016,52
891,gpointsoq,5,2159,Points,8/3/2017,30
892,cliquorishor,2,438,Liquorish,7/2/2017,5
893,lrivardos,2,463,Rivard,17/11/2016,35
894,ywalthoot,3,2222,Waltho,7/10/2016,19
895,gcapplemanou,2,831,Cappleman,11/5/2017,18
896,bstrettellov,3,560,Strettell,9/8/2016,40
897,cnewlandsow,5,1926,Newlands,28/4/2017,50
898,nseamarkox,4,1268,Seamark,13/1/2017,25
899,dgarroodoy,1,644,Garrood,10/1/2017,48
900,mduckettoz,5,1517,Duckett,22/6/2016,45
901,randrzejakp0,2,601,Andrzejak,30/9/2016,17
902,cfairbrassp1,2,1795,Fairbrass,26/7/2016,30
903,barnalp2,5,2299,Arnal,3/6/2017,51
904,vingremp3,1,2246,Ingrem,21/5/2017,26
905,mskyramp4,3,449,Skyram,27/5/2017,5
906,iduberyp5,1,2270,Dubery,4/9/2016,51
907,icottrellp6,2,1470,Cottrell,8/3/2017,18
908,pelcombp7,2,920,Elcomb,22/12/2016,42
909,rfauxp8,1,1654,Faux,4/8/2016,12
910,ealwenp9,2,1962,Alwen,14/4/2017,30
911,gbaigentpa,3,381,Baigent,8/10/2016,15
912,eohairepb,3,1470,O'Haire,6/10/2016,11
913,cparkmanpc,4,400,Parkman,27/7/2016,47
914,mkunradpd,4,1113,Kunrad,18/3/2017,26
915,ebuddingtonpe,1,1791,Buddington,28/8/2016,21
916,pschutterpf,5,802,Schutter,9/3/2017,13
917,hchidleypg,3,1081,Chidley,28/7/2016,55
918,dbiskupskiph,1,2384,Biskupski,29/12/2016,44
919,cfuzzenspi,5,1397,Fuzzens,28/1/2017,18
920,mharteganpj,1,1937,Hartegan,27/2/2017,26
921,chuotpk,5,1237,Huot,14/6/2017,38
922,mglenwrightpl,3,2006,Glenwright,22/4/2017,38
923,gshalcrospm,2,2357,Shalcros,15/12/2016,23
924,jpookepn,2,1442,Pooke,28/4/2017,28
925,gcarlonepo,1,1381,Carlone,30/6/2016,27
926,rgaliapp,5,1745,Galia,1/3/2017,28
927,mrenvoisepq,5,2347,Renvoise,13/8/2016,49
928,bhayseypr,5,1931,Haysey,24/8/2016,55
929,lgrenkovps,3,1695,Grenkov,7/10/2016,33
930,jpolettopt,2,2191,Poletto,24/3/2017,1
931,rroftpu,3,1296,Roft,18/6/2017,45
932,agriegerpv,3,633,Grieger,8/7/2016,32
933,gstovoldpw,5,338,Stovold,20/12/2016,34
934,lellershawpx,4,423,Ellershaw,20/1/2017,52
935,fjohannpy,4,1963,Johann,23/2/2017,7
936,cgerredpz,2,2274,Gerred,12/1/2017,7
937,dbrambleq0,3,1691,Bramble,29/10/2016,20
938,minnotq1,3,1774,Innot,11/9/2016,5
939,slinsteadq2,1,309,Linstead,9/1/2017,12
940,hdormanq3,4,2450,Dorman,22/6/2016,3
941,dleamingq4,2,1989,Leaming,16/5/2017,40
942,istandingq5,3,1503,Standing,11/4/2017,31
943,mcockburnq6,1,2338,Cockburn,18/3/2017,15
944,lbeardonq7,3,1709,Beardon,2/2/2017,3
945,kgarbertq8,1,420,Garbert,27/9/2016,21
946,lsecombeq9,2,437,Secombe,16/9/2016,5
947,wconybearqa,5,2261,Conybear,10/3/2017,26
948,wvossgenqb,4,956,Vossgen,28/6/2016,41
949,rwonterqc,3,1079,Wonter,4/10/2016,49
950,kwhelbandqd,2,967,Whelband,7/3/2017,35
951,jjanningsqe,1,436,Jannings,24/12/2016,9
952,adeavinqf,4,870,Deavin,22/1/2017,43
953,sjudronqg,2,1017,Judron,4/3/2017,33
954,deedeqh,1,727,Eede,16/10/2016,36
955,rpondqi,3,2035,Pond,23/3/2017,17
956,kenticknapqj,2,1426,Enticknap,21/1/2017,54
957,gravilusqk,2,1262,Ravilus,19/10/2016,53
958,ppercyql,4,1403,Percy,20/9/2016,3
959,lgrcicqm,4,1093,Grcic,1/5/2017,1
960,atrunkfieldqn,1,2098,Trunkfield,20/2/2017,13
961,spittsqo,5,1913,Pitts,3/5/2017,31
962,jbrabinqp,2,2152,Brabin,25/4/2017,24
963,gdreghornqq,2,2327,Dreghorn,7/3/2017,53
964,chellsdonqr,5,2352,Hellsdon,17/1/2017,20
965,ksellsqs,3,2048,Sells,27/8/2016,44
966,jmulliganqt,1,1301,Mulligan,28/8/2016,17
967,lheinequ,3,491,Heine,22/7/2016,29
968,eadrianelloqv,5,509,Adrianello,30/7/2016,18
969,smurkinqw,4,1423,Murkin,5/4/2017,52
970,mambrogioniqx,1,1626,Ambrogioni,23/6/2016,55
971,sfliegqy,4,1191,Flieg,30/1/2017,32
972,jdoumicqz,5,900,Doumic,23/4/2017,11
973,anultyr0,4,530,Nulty,20/3/2017,53
974,ccazereaur1,2,1418,Cazereau,18/7/2016,8
975,earror2,1,1355,Arro,18/11/2016,23
976,ktrewmanr3,3,2303,Trewman,8/12/2016,1
977,pextencer4,1,1142,Extence,5/10/2016,9
978,gspikinsr5,4,785,Spikins,13/10/2016,32
979,rdomelawr6,3,2011,Domelaw,19/10/2016,46
980,obrighteyr7,5,492,Brightey,28/10/2016,46
981,fgardnerr8,1,2111,Gardner,10/6/2017,7
982,rdominguesr9,3,802,Domingues,18/10/2016,31
983,mbournerra,3,511,Bourner,20/2/2017,17
984,wgobatrb,3,2066,Gobat,5/2/2017,23
985,kpentinrc,1,2081,Pentin,5/3/2017,39
986,iconibeerrd,1,1496,Conibeer,13/7/2016,24
987,bsatterleyre,1,1317,Satterley,21/9/2016,22
988,cfetteplacerf,3,1360,Fetteplace,22/6/2016,42
989,arockcliffrg,1,2485,Rockcliff,7/3/2017,26
990,bmulliganrh,5,1334,Mulligan,8/3/2017,22
